topic,index
7,16404
7,16405
7,16406
7,16407
7,16408
7,16409
4,16410
2,16411
7,16412
7,16413
7,16414
7,16415
7,16416
7,16417
7,16418
7,16419
7,16420
7,16421
7,16422
7,16423
7,16424
7,16425
7,16426
0,16427
7,16428
7,16429
7,16430
2,16431
7,16432
7,16433
7,16434
7,16435
7,16436
7,16437
7,16438
7,16439
7,16440
7,16441
7,16442
2,16443
7,16444
7,16445
7,16446
7,16447
7,16448
7,16449
7,16450
7,16451
7,16452
7,16453
7,16454
7,16455
7,16456
7,16457
7,16458
2,16459
0,16460
2,16461
0,16462
7,16463
2,16464
7,16465
7,16466
0,16467
6,16468
7,16469
7,16470
7,16471
7,16472
7,16473
7,16474
7,16475
7,16476
0,16477
7,16478
7,16479
7,16480
7,16481
7,16482
7,16483
7,16484
7,16485
7,16486
0,16487
7,16488
7,16489
7,16490
7,16491
0,16492
0,16493
0,16494
2,16495
0,16496
0,16497
0,16498
0,16499
7,16500
7,16501
0,16502
0,16503
1,16504
7,16505
0,16506
0,16507
2,16508
7,16509
5,16510
7,16511
7,16512
2,16513
0,16514
0,16515
7,16516
7,16517
7,16518
0,16519
2,16520
2,16521
0,16522
0,16523
7,16524
7,16525
0,16526
7,16527
7,16528
0,16529
0,16530
0,16531
7,16532
0,16533
7,16534
0,16535
0,16536
0,16537
0,16538
7,16539
2,16540
0,16541
7,16542
7,16543
0,16544
7,16545
7,16546
2,16547
7,16548
7,16549
0,16550
0,16551
7,16552
7,16553
7,16554
0,16555
2,16556
7,16557
4,16558
7,16559
2,16560
2,16561
2,16562
2,16563
0,16564
2,16565
7,16566
0,16567
7,16568
7,16569
7,16570
7,16571
2,16572
0,16573
0,16574
0,16575
0,16576
0,16577
0,16578
0,16579
2,16580
7,16581
7,16582
3,16583
7,16584
0,16585
0,16586
7,16587
2,16588
7,16589
0,16590
0,16591
5,16592
0,16593
0,16594
7,16595
7,16596
0,16597
0,16598
0,16599
7,16600
7,16601
7,16602
7,16603
0,16604
7,16605
7,16606
0,16607
7,16608
7,16609
7,16610
7,16611
0,16612
7,16613
5,16614
7,16615
7,16616
7,16617
7,16618
8,16619
0,16620
7,16621
7,16622
7,16623
7,16624
7,16625
7,16626
7,16627
2,16628
7,16629
7,16630
7,16631
7,16632
7,16633
7,16634
7,16635
0,16636
7,16637
7,16638
7,16639
7,16640
7,16641
7,16642
0,16643
7,16644
0,16645
7,16646
7,16647
7,16648
7,16649
7,16650
7,16651
0,16652
7,16653
7,16654
7,16655
5,16656
0,16657
7,16658
7,16659
7,16660
0,16661
0,16662
4,16663
1,16664
5,16665
7,16666
7,16667
7,16668
2,16669
7,16670
7,16671
2,16672
0,16673
1,16674
4,16675
7,16676
7,16677
7,16678
2,16679
2,16680
7,16681
7,16682
2,16683
7,16684
8,16685
2,16686
7,16687
7,16688
7,16689
7,16690
2,16691
7,16692
7,16693
7,16694
0,16695
2,16696
6,16697
7,16698
7,16699
1,16700
2,16701
0,16702
2,16703
0,16704
7,16705
8,16706
2,16707
2,16708
7,16709
0,16710
7,16711
7,16712
7,16713
7,16714
7,16715
0,16716
0,16717
0,16718
5,16719
2,16720
5,16721
7,16722
7,16723
7,16724
7,16725
7,16726
2,16727
2,16728
2,16729
0,16730
7,16731
7,16732
7,16733
7,16734
0,16735
2,16736
7,16737
7,16738
7,16739
4,16740
2,16741
0,16742
2,16743
0,16744
6,16745
7,16746
0,16747
7,16748
7,16749
7,16750
7,16751
0,16752
8,16753
1,16754
7,16755
7,16756
0,16757
2,16758
7,16759
7,16760
7,16761
2,16762
2,16763
7,16764
2,16765
7,16766
7,16767
7,16768
0,16769
7,16770
2,16771
2,16772
7,16773
0,16774
7,16775
7,16776
2,16777
0,16778
7,16779
0,16780
7,16781
7,16782
2,16783
7,16784
7,16785
7,16786
2,16787
7,16788
7,16789
2,16790
7,16791
7,16792
2,16793
7,16794
2,16795
5,16796
7,16797
7,16798
7,16799
7,16800
7,16801
7,16802
7,16803
7,16804
2,16805
7,16806
7,16807
7,16808
7,16809
7,16810
0,16811
0,16812
1,16813
7,16814
8,16815
7,16816
7,16817
7,16818
7,16819
7,16820
7,16821
2,16822
7,16823
0,16824
7,16825
7,16826
4,16827
7,16828
7,16829
0,16830
2,16831
7,16832
5,16833
7,16834
0,16835
0,16836
5,16837
7,16838
2,16839
2,16840
7,16841
7,16842
7,16843
2,16844
2,16845
7,16846
7,16847
7,16848
7,16849
7,16850
0,16851
7,16852
0,16853
2,16854
7,16855
7,16856
0,16857
0,16858
7,16859
7,16860
7,16861
7,16862
7,16863
7,16864
7,16865
0,16866
7,16867
7,16868
0,16869
7,16870
0,16871
0,16872
2,16873
7,16874
0,16875
7,16876
2,16877
7,16878
7,16879
0,16880
2,16881
7,16882
2,16883
0,16884
2,16885
5,16886
7,16887
7,16888
7,16889
2,16890
7,16891
2,16892
2,16893
0,16894
7,16895
7,16896
0,16897
0,16898
7,16899
1,16900
2,16901
0,16902
2,16903
2,16904
0,16905
0,16906
7,16907
0,16908
7,16909
7,16910
0,16911
7,16912
0,16913
0,16914
7,16915
2,16916
7,16917
2,16918
0,16919
7,16920
7,16921
0,16922
0,16923
2,16924
7,16925
7,16926
0,16927
7,16928
7,16929
0,16930
0,16931
2,16932
7,16933
8,16934
0,16935
7,16936
2,16937
7,16938
2,16939
5,16940
2,16941
7,16942
7,16943
0,16944
7,16945
0,16946
7,16947
2,16948
7,16949
7,16950
7,16951
7,16952
0,16953
0,16954
0,16955
0,16956
7,16957
7,16958
7,16959
0,16960
0,16961
7,16962
7,16963
7,16964
7,16965
0,16966
7,16967
7,16968
0,16969
7,16970
4,16971
7,16972
7,16973
7,16974
7,16975
0,16976
7,16977
0,16978
7,16979
7,16980
7,16981
7,16982
7,16983
7,16984
0,16985
7,16986
0,16987
7,16988
7,16989
7,16990
7,16991
0,16992
7,16993
7,16994
0,16995
0,16996
7,16997
0,16998
7,16999
7,17000
7,17001
0,17002
0,17003
7,17004
1,17005
7,17006
7,17007
7,17008
2,17009
0,17010
7,17011
7,17012
7,17013
7,17014
7,17015
0,17016
7,17017
7,17018
7,17019
7,17020
7,17021
7,17022
7,17023
2,17024
2,17025
2,17026
1,17027
7,17028
7,17029
0,17030
7,17031
7,17032
0,17033
0,17034
7,17035
0,17036
7,17037
0,17038
7,17039
0,17040
0,17041
0,17042
7,17043
0,17044
0,17045
7,17046
7,17047
7,17048
7,17049
0,17050
2,17051
2,17052
2,17053
7,17054
2,17055
0,17056
0,17057
7,17058
0,17059
0,17060
7,17061
7,17062
7,17063
2,17064
7,17065
7,17066
0,17067
7,17068
2,17069
2,17070
2,17071
6,17072
0,17073
7,17074
7,17075
7,17076
0,17077
0,17078
2,17079
5,17080
7,17081
7,17082
0,17083
7,17084
7,17085
5,17086
0,17087
0,17088
7,17089
0,17090
2,17091
7,17092
0,17093
7,17094
0,17095
7,17096
0,17097
7,17098
2,17099
0,17100
0,17101
7,17102
0,17103
0,17104
0,17105
7,17106
7,17107
2,17108
7,17109
0,17110
0,17111
2,17112
7,17113
0,17114
7,17115
7,17116
5,17117
0,17118
5,17119
0,17120
7,17121
2,17122
0,17123
0,17124
7,17125
2,17126
2,17127
7,17128
0,17129
7,17130
7,17131
2,17132
0,17133
2,17134
7,17135
7,17136
7,17137
1,17138
7,17139
7,17140
2,17141
7,17142
7,17143
2,17144
7,17145
7,17146
7,17147
7,17148
7,17149
7,17150
7,17151
2,17152
0,17153
7,17154
7,17155
5,17156
7,17157
2,17158
7,17159
6,17160
2,17161
7,17162
7,17163
7,17164
2,17165
7,17166
2,17167
2,17168
7,17169
7,17170
2,17171
2,17172
7,17173
7,17174
7,17175
7,17176
2,17177
2,17178
2,17179
7,17180
7,17181
2,17182
5,17183
2,17184
7,17185
7,17186
7,17187
2,17188
2,17189
7,17190
7,17191
2,17192
7,17193
2,17194
2,17195
7,17196
7,17197
5,17198
2,17199
7,17200
7,17201
7,17202
5,17203
2,17204
7,17205
5,17206
6,17207
6,17208
6,17209
6,17210
6,17211
6,17212
6,17213
7,17214
4,17215
6,17216
6,17217
4,17218
6,17219
6,17220
6,17221
6,17222
6,17223
6,17224
6,17225
7,17226
6,17227
6,17228
6,17229
6,17230
6,17231
6,17232
6,17233
6,17234
6,17235
6,17236
6,17237
4,17238
6,17239
6,17240
6,17241
7,17242
6,17243
6,17244
6,17245
6,17246
6,17247
6,17248
6,17249
6,17250
6,17251
6,17252
6,17253
6,17254
6,17255
6,17256
6,17257
6,17258
6,17259
6,17260
6,17261
6,17262
4,17263
6,17264
6,17265
6,17266
6,17267
6,17268
6,17269
4,17270
6,17271
6,17272
5,17273
6,17274
6,17275
6,17276
6,17277
6,17278
6,17279
4,17280
6,17281
6,17282
6,17283
4,17284
6,17285
6,17286
6,17287
6,17288
6,17289
6,17290
6,17291
6,17292
4,17293
6,17294
6,17295
6,17296
7,17297
6,17298
6,17299
6,17300
6,17301
6,17302
6,17303
6,17304
6,17305
6,17306
6,17307
6,17308
6,17309
6,17310
4,17311
6,17312
6,17313
6,17314
7,17315
6,17316
6,17317
6,17318
6,17319
6,17320
6,17321
0,17322
0,17323
6,17324
6,17325
6,17326
6,17327
4,17328
6,17329
6,17330
6,17331
7,17332
6,17333
7,17334
6,17335
6,17336
6,17337
6,17338
4,17339
0,17340
4,17341
4,17342
6,17343
6,17344
6,17345
6,17346
0,17347
6,17348
6,17349
6,17350
6,17351
0,17352
6,17353
6,17354
6,17355
6,17356
6,17357
4,17358
6,17359
6,17360
0,17361
6,17362
6,17363
6,17364
6,17365
6,17366
6,17367
6,17368
6,17369
6,17370
6,17371
6,17372
6,17373
1,17374
6,17375
6,17376
6,17377
6,17378
6,17379
6,17380
6,17381
4,17382
6,17383
6,17384
6,17385
6,17386
0,17387
6,17388
0,17389
1,17390
6,17391
6,17392
0,17393
6,17394
7,17395
6,17396
6,17397
6,17398
6,17399
6,17400
6,17401
6,17402
6,17403
6,17404
6,17405
6,17406
6,17407
6,17408
1,17409
6,17410
6,17411
6,17412
6,17413
6,17414
6,17415
5,17416
6,17417
6,17418
4,17419
4,17420
6,17421
4,17422
6,17423
6,17424
4,17425
6,17426
6,17427
6,17428
4,17429
6,17430
6,17431
6,17432
6,17433
6,17434
6,17435
6,17436
0,17437
6,17438
6,17439
6,17440
0,17441
6,17442
1,17443
6,17444
6,17445
0,17446
6,17447
4,17448
0,17449
6,17450
6,17451
4,17452
6,17453
0,17454
6,17455
4,17456
2,17457
0,17458
0,17459
6,17460
0,17461
7,17462
6,17463
6,17464
6,17465
6,17466
6,17467
4,17468
2,17469
6,17470
7,17471
4,17472
6,17473
6,17474
6,17475
6,17476
6,17477
6,17478
6,17479
8,17480
6,17481
6,17482
6,17483
6,17484
6,17485
6,17486
6,17487
6,17488
4,17489
6,17490
6,17491
6,17492
8,17493
6,17494
6,17495
6,17496
6,17497
4,17498
6,17499
6,17500
4,17501
6,17502
4,17503
6,17504
6,17505
0,17506
6,17507
6,17508
6,17509
4,17510
6,17511
6,17512
6,17513
4,17514
6,17515
6,17516
6,17517
6,17518
6,17519
6,17520
6,17521
6,17522
6,17523
4,17524
0,17525
6,17526
6,17527
6,17528
7,17529
6,17530
0,17531
6,17532
6,17533
6,17534
6,17535
6,17536
4,17537
6,17538
6,17539
6,17540
6,17541
6,17542
6,17543
6,17544
6,17545
6,17546
6,17547
6,17548
6,17549
4,17550
6,17551
6,17552
6,17553
1,17554
6,17555
6,17556
6,17557
6,17558
0,17559
6,17560
6,17561
0,17562
6,17563
6,17564
6,17565
6,17566
4,17567
6,17568
6,17569
6,17570
6,17571
6,17572
0,17573
6,17574
6,17575
6,17576
6,17577
6,17578
6,17579
0,17580
6,17581
0,17582
6,17583
6,17584
6,17585
7,17586
6,17587
6,17588
6,17589
4,17590
6,17591
0,17592
6,17593
1,17594
6,17595
6,17596
6,17597
6,17598
6,17599
0,17600
6,17601
6,17602
6,17603
6,17604
6,17605
6,17606
0,17607
6,17608
6,17609
6,17610
6,17611
6,17612
4,17613
6,17614
6,17615
4,17616
6,17617
6,17618
6,17619
6,17620
6,17621
4,17622
4,17623
0,17624
4,17625
1,17626
6,17627
6,17628
6,17629
6,17630
6,17631
0,17632
6,17633
4,17634
4,17635
6,17636
6,17637
1,17638
6,17639
6,17640
6,17641
0,17642
6,17643
6,17644
4,17645
4,17646
6,17647
0,17648
0,17649
6,17650
0,17651
6,17652
6,17653
6,17654
6,17655
6,17656
4,17657
6,17658
6,17659
6,17660
6,17661
6,17662
6,17663
6,17664
6,17665
4,17666
6,17667
1,17668
6,17669
6,17670
6,17671
6,17672
6,17673
6,17674
6,17675
6,17676
1,17677
4,17678
0,17679
4,17680
6,17681
6,17682
6,17683
6,17684
4,17685
6,17686
6,17687
6,17688
7,17689
6,17690
6,17691
6,17692
6,17693
6,17694
6,17695
7,17696
6,17697
4,17698
6,17699
6,17700
6,17701
6,17702
7,17703
6,17704
6,17705
8,17706
5,17707
7,17708
1,17709
1,17710
1,17711
5,17712
1,17713
8,17714
5,17715
1,17716
5,17717
6,17718
1,17719
0,17720
6,17721
0,17722
1,17723
1,17724
0,17725
1,17726
6,17727
1,17728
1,17729
1,17730
8,17731
1,17732
0,17733
1,17734
0,17735
0,17736
1,17737
1,17738
1,17739
1,17740
0,17741
0,17742
0,17743
1,17744
5,17745
0,17746
6,17747
1,17748
6,17749
8,17750
1,17751
0,17752
1,17753
1,17754
1,17755
1,17756
1,17757
1,17758
1,17759
4,17760
6,17761
1,17762
6,17763
6,17764
1,17765
7,17766
6,17767
0,17768
1,17769
1,17770
1,17771
1,17772
1,17773
1,17774
1,17775
0,17776
6,17777
8,17778
1,17779
0,17780
6,17781
8,17782
0,17783
0,17784
1,17785
0,17786
0,17787
0,17788
1,17789
1,17790
6,17791
1,17792
0,17793
0,17794
0,17795
0,17796
1,17797
8,17798
6,17799
6,17800
1,17801
0,17802
1,17803
1,17804
1,17805
4,17806
1,17807
1,17808
4,17809
1,17810
1,17811
1,17812
1,17813
1,17814
0,17815
1,17816
1,17817
1,17818
1,17819
1,17820
8,17821
8,17822
1,17823
0,17824
1,17825
0,17826
1,17827
4,17828
6,17829
5,17830
1,17831
0,17832
1,17833
1,17834
1,17835
6,17836
1,17837
8,17838
1,17839
1,17840
7,17841
1,17842
6,17843
1,17844
1,17845
1,17846
6,17847
1,17848
1,17849
6,17850
1,17851
1,17852
6,17853
1,17854
6,17855
0,17856
5,17857
1,17858
6,17859
6,17860
1,17861
1,17862
1,17863
1,17864
6,17865
1,17866
6,17867
1,17868
1,17869
7,17870
6,17871
1,17872
1,17873
6,17874
1,17875
1,17876
1,17877
1,17878
1,17879
0,17880
5,17881
1,17882
1,17883
1,17884
1,17885
3,17886
0,17887
1,17888
0,17889
1,17890
6,17891
6,17892
6,17893
0,17894
0,17895
0,17896
0,17897
1,17898
0,17899
1,17900
7,17901
0,17902
1,17903
0,17904
1,17905
1,17906
1,17907
1,17908
7,17909
6,17910
8,17911
8,17912
1,17913
6,17914
1,17915
1,17916
1,17917
1,17918
1,17919
0,17920
1,17921
6,17922
1,17923
1,17924
1,17925
1,17926
1,17927
1,17928
1,17929
1,17930
1,17931
8,17932
1,17933
1,17934
5,17935
0,17936
5,17937
3,17938
6,17939
6,17940
6,17941
1,17942
1,17943
1,17944
5,17945
1,17946
0,17947
8,17948
6,17949
1,17950
1,17951
8,17952
1,17953
1,17954
1,17955
0,17956
1,17957
1,17958
1,17959
0,17960
8,17961
8,17962
1,17963
1,17964
1,17965
1,17966
6,17967
0,17968
1,17969
7,17970
5,17971
6,17972
0,17973
1,17974
5,17975
1,17976
0,17977
6,17978
1,17979
1,17980
1,17981
6,17982
1,17983
1,17984
1,17985
7,17986
0,17987
1,17988
6,17989
5,17990
1,17991
6,17992
1,17993
1,17994
1,17995
1,17996
1,17997
1,17998
8,17999
6,18000
1,18001
6,18002
1,18003
8,18004
1,18005
0,18006
1,18007
1,18008
1,18009
1,18010
0,18011
1,18012
1,18013
1,18014
1,18015
1,18016
1,18017
1,18018
1,18019
1,18020
1,18021
1,18022
8,18023
6,18024
6,18025
1,18026
1,18027
1,18028
1,18029
1,18030
1,18031
8,18032
1,18033
1,18034
0,18035
1,18036
8,18037
1,18038
6,18039
1,18040
1,18041
8,18042
1,18043
1,18044
1,18045
1,18046
6,18047
1,18048
0,18049
6,18050
1,18051
1,18052
0,18053
0,18054
0,18055
1,18056
8,18057
8,18058
1,18059
0,18060
1,18061
6,18062
1,18063
1,18064
7,18065
8,18066
6,18067
1,18068
3,18069
8,18070
1,18071
1,18072
4,18073
0,18074
8,18075
0,18076
0,18077
1,18078
1,18079
0,18080
0,18081
6,18082
1,18083
6,18084
6,18085
6,18086
1,18087
1,18088
1,18089
0,18090
1,18091
6,18092
1,18093
5,18094
1,18095
0,18096
1,18097
0,18098
0,18099
1,18100
0,18101
8,18102
8,18103
1,18104
1,18105
1,18106
1,18107
1,18108
6,18109
1,18110
6,18111
1,18112
1,18113
1,18114
0,18115
1,18116
1,18117
0,18118
1,18119
0,18120
6,18121
8,18122
1,18123
1,18124
6,18125
1,18126
0,18127
6,18128
7,18129
1,18130
6,18131
0,18132
0,18133
0,18134
6,18135
0,18136
3,18137
6,18138
1,18139
0,18140
5,18141
3,18142
0,18143
0,18144
0,18145
0,18146
1,18147
6,18148
0,18149
1,18150
1,18151
7,18152
1,18153
6,18154
2,18155
0,18156
1,18157
6,18158
0,18159
4,18160
0,18161
0,18162
0,18163
0,18164
0,18165
0,18166
6,18167
0,18168
0,18169
5,18170
0,18171
0,18172
0,18173
6,18174
8,18175
0,18176
0,18177
1,18178
0,18179
8,18180
4,18181
1,18182
6,18183
1,18184
0,18185
0,18186
5,18187
0,18188
6,18189
0,18190
5,18191
0,18192
8,18193
0,18194
0,18195
0,18196
1,18197
0,18198
8,18199
0,18200
0,18201
1,18202
1,18203
1,18204
0,18205
1,18206
1,18207
1,18208
1,18209
0,18210
0,18211
8,18212
2,18213
0,18214
1,18215
0,18216
1,18217
1,18218
1,18219
5,18220
0,18221
0,18222
1,18223
1,18224
0,18225
1,18226
1,18227
6,18228
7,18229
0,18230
0,18231
7,18232
0,18233
0,18234
1,18235
1,18236
0,18237
0,18238
0,18239
0,18240
0,18241
0,18242
0,18243
0,18244
0,18245
5,18246
7,18247
1,18248
0,18249
6,18250
1,18251
0,18252
0,18253
0,18254
6,18255
0,18256
1,18257
0,18258
1,18259
1,18260
0,18261
1,18262
4,18263
1,18264
5,18265
1,18266
1,18267
1,18268
1,18269
0,18270
1,18271
0,18272
1,18273
0,18274
1,18275
0,18276
1,18277
1,18278
6,18279
0,18280
1,18281
1,18282
5,18283
6,18284
0,18285
1,18286
7,18287
0,18288
0,18289
1,18290
0,18291
0,18292
6,18293
0,18294
6,18295
1,18296
0,18297
1,18298
3,18299
0,18300
1,18301
0,18302
0,18303
0,18304
7,18305
5,18306
0,18307
0,18308
0,18309
0,18310
0,18311
6,18312
0,18313
0,18314
6,18315
8,18316
1,18317
1,18318
7,18319
0,18320
0,18321
0,18322
1,18323
1,18324
0,18325
0,18326
0,18327
6,18328
6,18329
6,18330
1,18331
1,18332
6,18333
1,18334
1,18335
2,18336
2,18337
0,18338
0,18339
1,18340
4,18341
2,18342
0,18343
0,18344
0,18345
1,18346
7,18347
0,18348
6,18349
1,18350
8,18351
0,18352
0,18353
1,18354
1,18355
0,18356
0,18357
1,18358
1,18359
0,18360
8,18361
1,18362
0,18363
6,18364
1,18365
0,18366
0,18367
0,18368
1,18369
6,18370
1,18371
0,18372
0,18373
8,18374
1,18375
0,18376
0,18377
6,18378
6,18379
1,18380
0,18381
0,18382
1,18383
0,18384
0,18385
1,18386
8,18387
6,18388
1,18389
1,18390
1,18391
0,18392
1,18393
1,18394
0,18395
3,18396
0,18397
1,18398
6,18399
1,18400
0,18401
1,18402
7,18403
6,18404
1,18405
0,18406
1,18407
1,18408
1,18409
1,18410
6,18411
6,18412
6,18413
6,18414
5,18415
8,18416
4,18417
1,18418
0,18419
4,18420
0,18421
0,18422
1,18423
1,18424
6,18425
0,18426
6,18427
0,18428
0,18429
4,18430
1,18431
1,18432
0,18433
0,18434
1,18435
1,18436
0,18437
1,18438
1,18439
0,18440
8,18441
0,18442
1,18443
8,18444
1,18445
1,18446
1,18447
1,18448
0,18449
1,18450
0,18451
7,18452
5,18453
0,18454
1,18455
4,18456
4,18457
0,18458
1,18459
6,18460
1,18461
0,18462
0,18463
8,18464
0,18465
1,18466
6,18467
8,18468
1,18469
7,18470
0,18471
6,18472
1,18473
1,18474
1,18475
6,18476
5,18477
0,18478
6,18479
0,18480
6,18481
2,18482
1,18483
0,18484
1,18485
0,18486
6,18487
1,18488
0,18489
1,18490
1,18491
0,18492
1,18493
1,18494
8,18495
0,18496
1,18497
0,18498
4,18499
1,18500
3,18501
6,18502
1,18503
0,18504
1,18505
5,18506
0,18507
0,18508
0,18509
0,18510
1,18511
1,18512
1,18513
1,18514
1,18515
1,18516
0,18517
0,18518
6,18519
0,18520
1,18521
1,18522
0,18523
6,18524
0,18525
6,18526
0,18527
1,18528
1,18529
0,18530
1,18531
0,18532
0,18533
1,18534
6,18535
8,18536
5,18537
1,18538
6,18539
1,18540
0,18541
5,18542
0,18543
1,18544
6,18545
5,18546
8,18547
8,18548
0,18549
1,18550
6,18551
1,18552
0,18553
1,18554
1,18555
0,18556
1,18557
1,18558
6,18559
6,18560
1,18561
1,18562
1,18563
1,18564
1,18565
0,18566
2,18567
1,18568
0,18569
6,18570
6,18571
7,18572
0,18573
6,18574
6,18575
1,18576
0,18577
5,18578
1,18579
6,18580
1,18581
1,18582
6,18583
1,18584
1,18585
8,18586
1,18587
1,18588
0,18589
0,18590
1,18591
1,18592
6,18593
6,18594
0,18595
1,18596
6,18597
0,18598
1,18599
1,18600
8,18601
3,18602
0,18603
1,18604
8,18605
0,18606
0,18607
0,18608
0,18609
1,18610
4,18611
0,18612
1,18613
1,18614
0,18615
8,18616
0,18617
0,18618
1,18619
0,18620
6,18621
0,18622
0,18623
0,18624
8,18625
1,18626
0,18627
0,18628
0,18629
6,18630
8,18631
1,18632
0,18633
0,18634
0,18635
1,18636
8,18637
0,18638
1,18639
0,18640
6,18641
0,18642
6,18643
1,18644
5,18645
8,18646
0,18647
6,18648
1,18649
1,18650
8,18651
6,18652
1,18653
0,18654
0,18655
0,18656
1,18657
1,18658
1,18659
1,18660
1,18661
4,18662
0,18663
0,18664
0,18665
0,18666
1,18667
0,18668
1,18669
6,18670
0,18671
0,18672
0,18673
0,18674
0,18675
0,18676
1,18677
8,18678
0,18679
0,18680
6,18681
1,18682
0,18683
0,18684
1,18685
1,18686
0,18687
0,18688
1,18689
0,18690
1,18691
0,18692
0,18693
0,18694
0,18695
4,18696
1,18697
8,18698
0,18699
0,18700
5,18701
0,18702
7,18703
0,18704
0,18705
0,18706
1,18707
8,18708
1,18709
0,18710
0,18711
0,18712
6,18713
0,18714
5,18715
6,18716
0,18717
6,18718
6,18719
1,18720
6,18721
0,18722
0,18723
1,18724
7,18725
1,18726
0,18727
0,18728
0,18729
0,18730
0,18731
0,18732
1,18733
6,18734
0,18735
0,18736
0,18737
1,18738
1,18739
8,18740
0,18741
0,18742
0,18743
0,18744
8,18745
6,18746
0,18747
6,18748
1,18749
5,18750
8,18751
6,18752
0,18753
6,18754
6,18755
6,18756
8,18757
1,18758
1,18759
0,18760
0,18761
0,18762
1,18763
0,18764
0,18765
0,18766
0,18767
1,18768
0,18769
0,18770
0,18771
1,18772
0,18773
4,18774
1,18775
1,18776
0,18777
0,18778
0,18779
1,18780
8,18781
8,18782
1,18783
8,18784
1,18785
1,18786
1,18787
1,18788
8,18789
4,18790
0,18791
1,18792
1,18793
1,18794
0,18795
1,18796
0,18797
6,18798
0,18799
8,18800
6,18801
1,18802
0,18803
6,18804
8,18805
0,18806
1,18807
1,18808
0,18809
6,18810
5,18811
0,18812
0,18813
0,18814
0,18815
1,18816
0,18817
1,18818
0,18819
1,18820
0,18821
1,18822
1,18823
1,18824
0,18825
6,18826
0,18827
0,18828
0,18829
0,18830
0,18831
1,18832
0,18833
1,18834
6,18835
0,18836
6,18837
1,18838
0,18839
1,18840
6,18841
0,18842
1,18843
8,18844
1,18845
1,18846
1,18847
8,18848
0,18849
0,18850
1,18851
8,18852
1,18853
0,18854
0,18855
6,18856
6,18857
1,18858
6,18859
0,18860
1,18861
1,18862
1,18863
8,18864
1,18865
1,18866
0,18867
0,18868
6,18869
8,18870
5,18871
1,18872
0,18873
5,18874
0,18875
8,18876
0,18877
0,18878
8,18879
6,18880
0,18881
0,18882
0,18883
1,18884
0,18885
0,18886
1,18887
1,18888
1,18889
1,18890
1,18891
0,18892
1,18893
1,18894
0,18895
0,18896
1,18897
0,18898
1,18899
0,18900
0,18901
1,18902
1,18903
0,18904
1,18905
1,18906
0,18907
1,18908
0,18909
1,18910
1,18911
8,18912
1,18913
0,18914
8,18915
7,18916
8,18917
1,18918
0,18919
1,18920
0,18921
1,18922
0,18923
0,18924
1,18925
1,18926
1,18927
1,18928
1,18929
1,18930
1,18931
1,18932
0,18933
1,18934
0,18935
0,18936
0,18937
1,18938
0,18939
0,18940
1,18941
1,18942
0,18943
1,18944
1,18945
1,18946
6,18947
6,18948
1,18949
1,18950
1,18951
0,18952
0,18953
1,18954
1,18955
0,18956
1,18957
1,18958
0,18959
1,18960
0,18961
1,18962
6,18963
1,18964
1,18965
0,18966
1,18967
5,18968
7,18969
8,18970
8,18971
1,18972
1,18973
0,18974
0,18975
1,18976
7,18977
0,18978
1,18979
6,18980
6,18981
1,18982
0,18983
0,18984
5,18985
0,18986
7,18987
1,18988
0,18989
2,18990
3,18991
1,18992
0,18993
0,18994
0,18995
6,18996
5,18997
1,18998
0,18999
0,19000
0,19001
1,19002
3,19003
1,19004
0,19005
6,19006
0,19007
1,19008
1,19009
1,19010
6,19011
0,19012
0,19013
1,19014
0,19015
1,19016
0,19017
0,19018
0,19019
1,19020
1,19021
1,19022
0,19023
1,19024
0,19025
6,19026
1,19027
0,19028
0,19029
8,19030
8,19031
0,19032
0,19033
1,19034
0,19035
0,19036
5,19037
0,19038
1,19039
1,19040
0,19041
8,19042
0,19043
8,19044
1,19045
0,19046
8,19047
6,19048
7,19049
1,19050
0,19051
0,19052
1,19053
1,19054
0,19055
0,19056
1,19057
1,19058
0,19059
0,19060
1,19061
0,19062
4,19063
1,19064
1,19065
4,19066
0,19067
0,19068
0,19069
1,19070
1,19071
6,19072
0,19073
6,19074
0,19075
0,19076
0,19077
1,19078
1,19079
0,19080
0,19081
6,19082
6,19083
8,19084
0,19085
0,19086
3,19087
0,19088
8,19089
1,19090
1,19091
0,19092
0,19093
0,19094
1,19095
1,19096
7,19097
1,19098
1,19099
0,19100
1,19101
0,19102
0,19103
0,19104
0,19105
0,19106
1,19107
0,19108
0,19109
0,19110
0,19111
1,19112
0,19113
8,19114
0,19115
0,19116
1,19117
6,19118
1,19119
7,19120
6,19121
1,19122
8,19123
0,19124
1,19125
1,19126
1,19127
0,19128
7,19129
0,19130
6,19131
0,19132
0,19133
1,19134
0,19135
3,19136
1,19137
1,19138
7,19139
0,19140
0,19141
1,19142
0,19143
1,19144
1,19145
1,19146
0,19147
0,19148
8,19149
8,19150
1,19151
1,19152
0,19153
0,19154
1,19155
0,19156
0,19157
1,19158
1,19159
0,19160
0,19161
1,19162
0,19163
1,19164
6,19165
0,19166
0,19167
0,19168
0,19169
6,19170
1,19171
4,19172
1,19173
0,19174
8,19175
0,19176
0,19177
0,19178
3,19179
0,19180
0,19181
8,19182
0,19183
0,19184
0,19185
0,19186
0,19187
1,19188
0,19189
8,19190
8,19191
1,19192
0,19193
0,19194
0,19195
0,19196
0,19197
0,19198
0,19199
0,19200
0,19201
0,19202
